product_id,product_name,Category,weather_condition,seasonality,transaction_date,expiration_date,initial_quantity,quality_grade,days_until_expiry,cost_price,base_price,discount_pct,selling_price,units_sold,units_wasted,daily_demand
PRO_LET_183,Lettuce,Vegetables,Sunny,Winter,2024-09-24,2024-10-10,401,C,15,1.49,3.24,0.19,2.62,280,121,26
PRO_GRA_169,Grapes,Fruits,Snowy,Winter,2024-07-07,2024-07-11,147,B,4,2.37,4.51,0,4.51,147,0,57
PRO_BER_201,Berries,Fruits,Cloudy,Winter,2023-01-08,2023-01-12,84,B,4,3.62,5.57,0,5.57,82,2,16
PRO_TOM_526,Tomatoes,Fruits,Snowy,Winter,2023-02-27,2023-03-03,384,C,4,2.46,4.61,0.15,3.92,384,0,88
PRO_LET_589,Lettuce,Vegetables,Snowy,Winter,2023-04-28,2023-05-03,95,A,2,1.26,2.84,0.26,2.1,69,26,20
PRO_AVO_227,Avocados,Fruits,Sunny,Winter,2023-06-22,2023-07-10,206,C,15,2.02,3.33,0.22,2.6,206,0,13
PRO_AVO_966,Avocados,Fruits,Sunny,Winter,2024-05-05,2024-05-07,199,B,2,2.34,4.45,0,4.45,199,0,180
PRO_APP_195,Apples,Fruits,Sunny,Winter,2023-10-02,2023-10-20,466,B,16,1.29,1.88,0,1.88,326,140,39
PRO_AVO_124,Avocados,Fruits,Sunny,Winter,2024-02-02,2024-02-17,289,B,13,2.42,4.67,0,4.67,202,87,17
PRO_GRA_383,Grapes,Fruits,Snowy,Winter,2024-09-22,2024-10-01,238,B,7,2.49,5.37,0,5.37,166,72,40
PRO_AVO_627,Avocados,Fruits,Snowy,Winter,2023-07-07,2023-07-14,150,A,5,3.63,5.78,0,5.78,142,8,28
PRO_LET_403,Lettuce,Vegetables,Sunny,Winter,2023-02-26,2023-03-13,194,A,13,0.71,1.46,0,1.46,146,48,16
PRO_BER_339,Berries,Fruits,Cloudy,Winter,2023-03-23,2023-03-31,392,B,7,4.19,6.36,0,6.36,335,57,61
PRO_BAN_871,Bananas,Fruits,Sunny,Winter,2023-01-25,2023-02-09,320,B,12,1.19,2.7,0,2.7,271,49,24
PRO_BER_105,Berries,Fruits,Sunny,Winter,2023-12-25,2024-01-08,116,B,12,2.93,6.69,0,6.69,50,66,6
PRO_BER_928,Berries,Fruits,Snowy,Winter,2023-04-02,2023-04-10,31,B,5,4.79,7.75,0,7.75,6,25,1
PRO_AVO_223,Avocados,Fruits,Snowy,Winter,2023-06-30,2023-07-08,165,B,8,2.23,3.88,0,3.88,165,0,31
PRO_BER_835,Berries,Fruits,Snowy,Winter,2024-12-15,2024-12-28,335,A,10,1.96,4.44,0,4.44,335,0,45
PRO_GRA_129,Grapes,Fruits,Snowy,Winter,2024-11-08,2024-11-26,429,B,15,3.2,7.07,0,7.07,429,0,30
PRO_BER_178,Berries,Fruits,Sunny,Winter,2023-09-23,2023-10-06,93,A,11,0.94,1.57,0,1.57,71,22,8
PRO_BER_908,Berries,Fruits,Sunny,Winter,2023-07-17,2023-07-25,447,A,6,1.1,2.69,0,2.69,447,0,68
PRO_BER_913,Berries,Fruits,Cloudy,Winter,2023-04-16,2023-05-06,150,A,17,0.43,1.04,0,1.04,150,0,13
PRO_TOM_169,Tomatoes,Fruits,Cloudy,Winter,2023-05-10,2023-05-26,118,B,16,3.16,6.04,0,6.04,82,36,9
PRO_TOM_818,Tomatoes,Fruits,Sunny,Winter,2023-08-17,2023-08-30,316,C,12,1.76,3.45,0.19,2.79,316,0,46
PRO_LET_346,Lettuce,Vegetables,Snowy,Winter,2024-06-16,2024-06-24,393,B,7,1.85,2.99,0,2.99,393,0,123
PRO_LET_873,Lettuce,Vegetables,Sunny,Winter,2024-11-24,2024-12-13,490,C,19,2.9,6.36,0.2,5.09,490,0,51
PRO_TOM_742,Tomatoes,Fruits,Sunny,Winter,2024-04-20,2024-04-30,113,B,9,3.17,6.6,0,6.6,113,0,18
PRO_LET_550,Lettuce,Vegetables,Cloudy,Winter,2023-08-19,2023-09-09,125,B,19,3.55,5.72,0,5.72,125,0,14
PRO_BAN_277,Bananas,Fruits,Sunny,Winter,2023-04-15,2023-04-21,299,A,4,2.64,5.86,0,5.86,299,0,77
PRO_GRA_227,Grapes,Fruits,Sunny,Winter,2023-12-22,2023-12-29,69,B,4,2.72,5.99,0,5.99,26,43,9
PRO_AVO_124,Avocados,Fruits,Sunny,Winter,2024-09-23,2024-10-02,388,A,6,2.73,5.57,0,5.57,168,220,30
PRO_BER_885,Berries,Fruits,Cloudy,Winter,2023-08-12,2023-08-21,251,A,8,2.52,4.12,0,4.12,251,0,39
PRO_LET_883,Lettuce,Vegetables,Cloudy,Winter,2024-10-02,2024-10-16,247,B,11,1.33,2.93,0,2.93,161,86,18
PRO_TOM_123,Tomatoes,Fruits,Cloudy,Winter,2023-08-27,2023-09-13,60,B,15,1.89,3.26,0,3.26,60,0,14
PRO_GRA_990,Grapes,Fruits,Sunny,Winter,2023-03-13,2023-03-22,405,B,9,1.6,3.43,0,3.43,405,0,42
PRO_AVO_761,Avocados,Fruits,Snowy,Winter,2024-07-09,2024-07-21,359,A,10,0.95,2.32,0,2.32,359,0,52
PRO_BAN_890,Bananas,Fruits,Snowy,Winter,2023-10-16,2023-10-28,471,A,11,4.15,7.54,0,7.54,471,0,52
PRO_GRA_955,Grapes,Fruits,Cloudy,Winter,2023-10-01,2023-10-16,444,A,15,2.9,4.27,0,4.27,444,0,49
PRO_TOM_395,Tomatoes,Fruits,Sunny,Winter,2023-01-12,2023-01-28,169,B,13,1.54,2.22,0,2.22,36,133,4
PRO_BAN_750,Bananas,Fruits,Sunny,Winter,2023-01-06,2023-01-11,124,A,3,2.96,5.41,0,5.41,57,67,26
PRO_AVO_819,Avocados,Fruits,Cloudy,Winter,2024-10-29,2024-11-05,247,B,6,3.02,7.37,0,7.37,240,7,46
PRO_BER_117,Berries,Fruits,Cloudy,Winter,2023-09-24,2023-09-28,90,B,3,0.86,1.9,0,1.9,62,28,28
PRO_GRA_274,Grapes,Fruits,Cloudy,Winter,2023-08-03,2023-08-12,494,A,9,5.26,7.61,0,7.61,494,0,91
PRO_APP_908,Apples,Fruits,Cloudy,Winter,2023-10-28,2023-11-01,28,C,2,3.81,7.78,0.4,4.67,17,11,7
PRO_LET_205,Lettuce,Vegetables,Cloudy,Winter,2023-10-12,2023-10-15,174,C,1,1.73,2.85,0.23,2.19,72,102,68
PRO_LET_223,Lettuce,Vegetables,Snowy,Winter,2023-05-01,2023-05-07,84,A,3,2.24,5.08,0,5.08,61,23,21
PRO_GRA_165,Grapes,Fruits,Snowy,Winter,2024-08-10,2024-08-14,492,A,3,4.66,7.08,0,7.08,454,38,215
PRO_BAN_770,Bananas,Fruits,Snowy,Winter,2024-10-24,2024-10-28,46,C,2,2.4,3.68,0.29,2.61,26,20,9
PRO_BAN_770,Bananas,Fruits,Snowy,Winter,2023-07-18,2023-08-02,178,A,12,1.28,2.79,0,2.79,168,10,14
PRO_BAN_735,Bananas,Fruits,Snowy,Winter,2023-03-26,2023-04-03,423,A,6,5.02,7.19,0,7.19,423,0,71
PRO_LET_493,Lettuce,Vegetables,Snowy,Winter,2024-10-02,2024-10-10,435,B,5,4.44,6.69,0,6.69,193,242,50
PRO_BAN_642,Bananas,Fruits,Sunny,Winter,2023-05-25,2023-05-28,387,B,0,0.83,1.52,0.64,0.55,387,0,249
PRO_LET_211,Lettuce,Vegetables,Sunny,Winter,2024-05-31,2024-06-03,154,B,3,1.52,2.72,0,2.72,154,0,88
PRO_AVO_651,Avocados,Fruits,Sunny,Winter,2023-02-27,2023-03-05,270,A,6,1.81,3.39,0,3.39,154,116,35
PRO_GRA_936,Grapes,Fruits,Cloudy,Winter,2024-09-27,2024-10-06,83,A,8,4.93,7.69,0,7.69,66,17,8
PRO_AVO_264,Avocados,Fruits,Sunny,Winter,2024-08-30,2024-09-14,283,A,12,4.02,6.77,0,6.77,283,0,30
PRO_BER_211,Berries,Fruits,Sunny,Winter,2023-12-12,2023-12-23,268,A,9,0.58,1.04,0,1.04,268,0,25
PRO_LET_652,Lettuce,Vegetables,Sunny,Winter,2023-03-29,2023-04-13,182,A,15,0.59,1.23,0,1.23,182,0,22
PRO_GRA_177,Grapes,Fruits,Snowy,Winter,2023-07-12,2023-07-22,178,A,7,0.84,1.78,0,1.78,124,54,28
PRO_BER_499,Berries,Fruits,Sunny,Winter,2024-04-21,2024-05-01,428,B,9,2.83,6,0,6,396,32,60
PRO_GRA_454,Grapes,Fruits,Cloudy,Winter,2024-05-29,2024-06-08,201,B,7,2.03,4.68,0,4.68,201,0,24
PRO_BAN_995,Bananas,Fruits,Snowy,Winter,2023-05-18,2023-05-28,27,B,8,1.75,4.05,0,4.05,27,0,3
PRO_BAN_739,Bananas,Fruits,Sunny,Winter,2023-07-10,2023-07-14,83,B,3,1.79,3.99,0,3.99,58,25,30
PRO_BAN_101,Bananas,Fruits,Cloudy,Winter,2024-01-08,2024-01-12,434,A,2,0.97,1.96,0.11,1.74,316,118,112
PRO_APP_549,Apples,Fruits,Cloudy,Winter,2024-09-22,2024-10-10,341,B,16,1.34,2.33,0,2.33,341,0,22
PRO_AVO_733,Avocados,Fruits,Cloudy,Winter,2024-05-21,2024-05-27,345,C,3,3.47,7.55,0.3,5.28,325,20,63
PRO_LET_852,Lettuce,Vegetables,Snowy,Winter,2023-11-30,2023-12-05,53,B,5,2.76,5.77,0,5.77,53,0,17
PRO_TOM_901,Tomatoes,Fruits,Snowy,Winter,2024-06-17,2024-06-27,287,B,7,2.49,5.49,0,5.49,287,0,52
PRO_GRA_109,Grapes,Fruits,Sunny,Winter,2024-07-20,2024-08-05,329,B,16,3.4,6.24,0,6.24,329,0,62
PRO_LET_797,Lettuce,Vegetables,Sunny,Winter,2024-09-21,2024-09-30,37,A,8,4.14,6.79,0,6.79,37,0,8
PRO_TOM_227,Tomatoes,Fruits,Sunny,Winter,2023-10-31,2023-11-03,430,A,1,0.98,2.21,0.41,1.3,272,158,143
PRO_GRA_695,Grapes,Fruits,Sunny,Winter,2023-04-04,2023-04-12,164,B,5,1.98,3.63,0,3.63,139,25,25
PRO_AVO_921,Avocados,Fruits,Sunny,Winter,2024-10-25,2024-11-05,359,C,9,1.86,3.42,0.15,2.91,359,0,28
PRO_BAN_748,Bananas,Fruits,Snowy,Winter,2023-07-18,2023-08-01,152,C,11,0.87,1.28,0.21,1.01,152,0,14
PRO_BER_534,Berries,Fruits,Snowy,Winter,2024-02-28,2024-03-02,435,C,2,1.3,2.37,0.19,1.92,364,71,186
PRO_TOM_897,Tomatoes,Fruits,Snowy,Winter,2024-07-10,2024-07-21,414,C,9,1.77,3.54,0.23,2.73,414,0,48
PRO_BAN_205,Bananas,Fruits,Sunny,Winter,2024-07-11,2024-07-21,24,B,7,2.9,4.15,0,4.15,16,8,3
PRO_GRA_514,Grapes,Fruits,Snowy,Winter,2023-03-13,2023-03-16,248,B,1,3.97,6.93,0.38,4.3,120,128,69
PRO_APP_959,Apples,Fruits,Snowy,Winter,2024-10-20,2024-10-26,268,A,4,1.09,1.65,0,1.65,185,83,38
PRO_BER_572,Berries,Fruits,Sunny,Winter,2024-01-22,2024-01-29,378,B,4,1.14,2.39,0,2.39,204,174,45
PRO_GRA_429,Grapes,Fruits,Cloudy,Winter,2024-05-01,2024-05-08,14,B,7,2.42,3.93,0,3.93,14,0,2
PRO_AVO_289,Avocados,Fruits,Sunny,Winter,2024-08-02,2024-08-11,175,A,9,1.95,4.32,0,4.32,122,53,27
PRO_GRA_769,Grapes,Fruits,Snowy,Winter,2024-11-29,2024-12-12,205,A,11,2.99,6.9,0,6.9,183,22,15
PRO_GRA_712,Grapes,Fruits,Snowy,Winter,2023-04-18,2023-04-30,197,A,11,1.71,2.67,0,2.67,197,0,22
PRO_TOM_899,Tomatoes,Fruits,Snowy,Winter,2023-07-14,2023-07-21,417,B,4,0.79,1.68,0.2,1.34,291,126,79
PRO_BAN_361,Bananas,Fruits,Snowy,Winter,2023-03-12,2023-03-20,175,A,7,1.78,3.06,0,3.06,145,30,20
PRO_BER_346,Berries,Fruits,Snowy,Winter,2023-01-02,2023-01-11,351,A,7,4.99,7.66,0,7.66,251,100,34
PRO_BAN_752,Bananas,Fruits,Cloudy,Winter,2024-12-03,2024-12-10,40,A,5,4,7.22,0,7.22,12,28,3
PRO_GRA_536,Grapes,Fruits,Cloudy,Winter,2024-01-19,2024-01-27,286,A,7,2.34,4.14,0,4.14,174,112,29
PRO_LET_278,Lettuce,Vegetables,Snowy,Winter,2023-01-20,2023-01-30,88,B,10,2.41,4.94,0,4.94,77,11,11
PRO_TOM_925,Tomatoes,Fruits,Cloudy,Winter,2024-11-23,2024-12-03,218,A,9,2.66,4.39,0,4.39,218,0,38
PRO_LET_572,Lettuce,Vegetables,Cloudy,Winter,2023-05-17,2023-05-20,150,B,2,2.25,5.05,0,5.05,81,69,57
PRO_AVO_281,Avocados,Fruits,Cloudy,Winter,2024-09-24,2024-09-27,382,B,3,1.22,2.23,0,2.23,382,0,178
PRO_APP_963,Apples,Fruits,Cloudy,Winter,2023-11-09,2023-11-18,225,A,7,3.1,6.78,0,6.78,150,75,18
PRO_BER_941,Berries,Fruits,Sunny,Winter,2023-06-21,2023-06-29,185,A,8,3.21,6.89,0,6.89,129,56,30
PRO_GRA_692,Grapes,Fruits,Cloudy,Winter,2023-07-01,2023-07-07,209,B,3,4.33,6.28,0.15,5.34,146,63,71
PRO_GRA_199,Grapes,Fruits,Sunny,Winter,2024-01-17,2024-01-21,75,B,1,3.28,6.19,0.44,3.47,29,46,18
PRO_TOM_581,Tomatoes,Fruits,Sunny,Winter,2024-02-23,2024-03-03,46,B,7,3.93,7.69,0,7.69,0,46,0
PRO_AVO_698,Avocados,Fruits,Rainy,Spring,2023-08-17,2023-08-28,469,B,8,4.24,6.38,0,6.38,469,0,58
PRO_BER_379,Berries,Fruits,Rainy,Spring,2023-01-11,2023-01-21,487,B,10,0.79,1.73,0,1.73,487,0,64
PRO_BER_386,Berries,Fruits,Cloudy,Spring,2023-10-03,2023-10-19,163,C,16,1.41,3.35,0.21,2.65,163,0,11
PRO_BAN_996,Bananas,Fruits,Rainy,Spring,2024-02-28,2024-03-08,441,B,6,2.44,4.25,0,4.25,308,133,70
PRO_BER_995,Berries,Fruits,Sunny,Spring,2023-08-26,2023-09-05,499,C,9,2.9,6.22,0.19,5.04,499,0,73
PRO_BER_141,Berries,Fruits,Rainy,Spring,2023-12-23,2024-01-09,228,B,14,2.88,6.64,0,6.64,228,0,24
PRO_BER_747,Berries,Fruits,Sunny,Spring,2023-06-28,2023-07-17,225,A,16,4.5,7.16,0,7.16,225,0,14
PRO_AVO_101,Avocados,Fruits,Rainy,Spring,2024-12-07,2024-12-27,344,A,19,3.94,6.99,0,6.99,240,104,30
PRO_TOM_984,Tomatoes,Fruits,Cloudy,Spring,2023-01-31,2023-02-11,169,A,9,2.49,3.66,0,3.66,129,40,18
PRO_AVO_371,Avocados,Fruits,Cloudy,Spring,2023-08-27,2023-09-12,106,A,13,0.57,1.27,0,1.27,106,0,17
PRO_BAN_579,Bananas,Fruits,Cloudy,Spring,2024-05-11,2024-05-25,328,B,12,1.18,2.57,0,2.57,328,0,56
PRO_GRA_267,Grapes,Fruits,Cloudy,Spring,2024-04-28,2024-05-04,277,A,6,2.66,5.77,0,5.77,277,0,81
PRO_TOM_165,Tomatoes,Fruits,Rainy,Spring,2024-10-11,2024-10-24,267,C,11,1.32,2.59,0.24,1.97,261,6,16
PRO_BAN_996,Bananas,Fruits,Cloudy,Spring,2024-03-02,2024-03-12,258,A,7,4.08,6.94,0,6.94,180,78,25
PRO_BAN_932,Bananas,Fruits,Cloudy,Spring,2023-01-11,2023-01-19,91,A,6,1.53,2.91,0,2.91,88,3,14
PRO_TOM_180,Tomatoes,Fruits,Rainy,Spring,2023-12-14,2023-12-29,78,A,13,2.98,5.71,0,5.71,78,0,9
PRO_AVO_267,Avocados,Fruits,Sunny,Spring,2024-02-12,2024-02-17,211,B,4,3.23,7.18,0,7.18,138,73,48
PRO_APP_541,Apples,Fruits,Cloudy,Spring,2023-07-11,2023-07-15,264,B,1,1.35,2.22,0.41,1.31,179,85,85
PRO_GRA_261,Grapes,Fruits,Cloudy,Spring,2024-08-01,2024-08-11,329,A,10,2.93,5.54,0,5.54,329,0,52
PRO_APP_892,Apples,Fruits,Cloudy,Spring,2023-09-11,2023-09-27,348,A,16,4.71,7.95,0,7.95,348,0,26
PRO_BAN_702,Bananas,Fruits,Rainy,Spring,2023-07-18,2023-08-06,306,B,19,0.9,1.37,0,1.37,214,92,20
PRO_BAN_982,Bananas,Fruits,Rainy,Spring,2024-10-25,2024-10-28,88,B,1,3.76,6.84,0.3,4.79,53,35,29
PRO_AVO_442,Avocados,Fruits,Cloudy,Spring,2023-02-18,2023-02-26,408,B,5,3.8,7.13,0,7.13,317,91,58
PRO_AVO_204,Avocados,Fruits,Sunny,Spring,2024-06-27,2024-07-01,322,B,4,0.73,1.19,0,1.19,322,0,99
PRO_AVO_251,Avocados,Fruits,Cloudy,Spring,2023-06-02,2023-06-09,227,B,6,2.45,3.54,0,3.54,227,0,49
PRO_BAN_786,Bananas,Fruits,Sunny,Spring,2024-02-24,2024-03-03,431,A,8,2.63,4.98,0,4.98,431,0,86
PRO_BER_850,Berries,Fruits,Rainy,Spring,2023-11-22,2023-12-04,160,B,10,3.93,6.51,0,6.51,112,48,19
PRO_BAN_222,Bananas,Fruits,Cloudy,Spring,2023-04-04,2023-04-07,477,B,1,2.95,7.06,0.26,5.22,426,51,225
PRO_AVO_382,Avocados,Fruits,Cloudy,Spring,2023-04-16,2023-04-25,359,A,9,4.3,7.53,0,7.53,359,0,69
PRO_AVO_698,Avocados,Fruits,Cloudy,Spring,2023-08-19,2023-08-23,50,A,4,1.92,3.34,0,3.34,35,15,12
PRO_AVO_560,Avocados,Fruits,Cloudy,Spring,2024-11-19,2024-11-23,121,A,1,3.08,7.06,0.28,5.08,55,66,34
PRO_BER_758,Berries,Fruits,Sunny,Spring,2024-04-09,2024-04-27,95,B,18,1.41,2.39,0,2.39,85,10,4
PRO_APP_937,Apples,Fruits,Sunny,Spring,2023-06-19,2023-06-28,140,B,9,3.11,5.08,0,5.08,140,0,22
PRO_GRA_950,Grapes,Fruits,Cloudy,Spring,2024-05-07,2024-05-13,141,C,3,3.33,6.9,0.32,4.69,98,43,26
PRO_GRA_446,Grapes,Fruits,Sunny,Spring,2023-05-18,2023-05-23,492,A,3,2.25,5.43,0,5.43,382,110,132
PRO_BAN_219,Bananas,Fruits,Sunny,Spring,2024-05-05,2024-05-13,155,B,5,3.8,5.87,0,5.87,155,0,43
PRO_AVO_110,Avocados,Fruits,Cloudy,Spring,2023-11-02,2023-11-11,178,C,9,1.27,2.21,0.23,1.7,178,0,21
PRO_BAN_742,Bananas,Fruits,Rainy,Spring,2023-02-26,2023-03-12,374,A,12,4.33,6.29,0,6.29,261,113,30
PRO_BER_743,Berries,Fruits,Sunny,Spring,2023-05-02,2023-05-14,151,A,11,1.67,3.34,0,3.34,151,0,25
PRO_LET_848,Lettuce,Vegetables,Cloudy,Spring,2023-09-20,2023-09-29,212,B,8,4.92,7.76,0,7.76,212,0,27
PRO_BER_650,Berries,Fruits,Rainy,Spring,2024-10-29,2024-11-06,336,C,7,1.14,1.74,0.25,1.3,235,101,39
PRO_APP_542,Apples,Fruits,Rainy,Spring,2024-10-24,2024-11-08,184,B,13,2.54,4.69,0,4.69,146,38,12
PRO_TOM_340,Tomatoes,Fruits,Rainy,Spring,2024-08-26,2024-09-12,144,B,17,1.48,3.47,0,3.47,101,43,7
PRO_BER_536,Berries,Fruits,Rainy,Spring,2024-08-14,2024-08-29,273,B,13,0.87,1.26,0,1.26,273,0,28
PRO_TOM_387,Tomatoes,Fruits,Rainy,Spring,2023-03-01,2023-03-21,469,A,18,2.88,5.29,0,5.29,469,0,32
PRO_GRA_520,Grapes,Fruits,Sunny,Spring,2023-10-19,2023-10-28,299,A,9,2.37,3.8,0,3.8,209,90,26
PRO_APP_551,Apples,Fruits,Sunny,Spring,2024-02-10,2024-02-29,296,C,19,1.53,3.67,0.25,2.75,296,0,19
PRO_GRA_203,Grapes,Fruits,Rainy,Spring,2023-08-15,2023-08-22,84,B,7,0.82,1.68,0,1.68,84,0,18
PRO_GRA_275,Grapes,Fruits,Rainy,Spring,2024-11-02,2024-11-19,477,B,14,1.79,2.89,0,2.89,477,0,44
PRO_GRA_246,Grapes,Fruits,Rainy,Spring,2024-05-20,2024-06-01,498,B,12,2.2,5.01,0,5.01,498,0,61
PRO_GRA_218,Grapes,Fruits,Cloudy,Spring,2023-07-19,2023-07-27,297,B,8,1.81,3.18,0,3.18,297,0,39
PRO_APP_359,Apples,Fruits,Rainy,Spring,2023-07-31,2023-08-14,10,A,14,3.6,5.17,0,5.17,10,0,2
PRO_AVO_183,Avocados,Fruits,Sunny,Spring,2023-09-17,2023-09-20,409,C,1,2.41,4.04,0.51,1.98,286,123,197
PRO_LET_267,Lettuce,Vegetables,Rainy,Spring,2023-08-19,2023-08-31,363,B,10,3.62,7.57,0,7.57,363,0,67
PRO_GRA_711,Grapes,Fruits,Sunny,Spring,2023-02-04,2023-02-14,236,B,10,4.96,7.75,0,7.75,236,0,24
PRO_BAN_569,Bananas,Fruits,Cloudy,Spring,2024-05-02,2024-05-15,88,B,10,3.54,5.84,0,5.84,15,73,2
PRO_BAN_458,Bananas,Fruits,Cloudy,Spring,2024-03-07,2024-03-18,383,A,10,0.85,1.98,0,1.98,383,0,41
PRO_BAN_555,Bananas,Fruits,Cloudy,Spring,2024-07-13,2024-07-18,152,B,3,1.75,3.17,0,3.17,152,0,71
PRO_BER_434,Berries,Fruits,Cloudy,Spring,2024-12-21,2025-01-07,24,C,14,0.77,1.33,0.23,1.02,22,2,1
PRO_AVO_283,Avocados,Fruits,Cloudy,Spring,2023-03-24,2023-03-29,398,C,3,0.74,1.64,0.2,1.31,276,122,81
PRO_APP_211,Apples,Fruits,Cloudy,Spring,2024-08-19,2024-09-09,16,A,20,2.55,3.72,0,3.72,0,16,0
PRO_LET_506,Lettuce,Vegetables,Sunny,Spring,2023-11-27,2023-12-11,306,B,11,2.81,6.79,0,6.79,241,65,28
PRO_LET_707,Lettuce,Vegetables,Sunny,Spring,2023-09-21,2023-10-07,27,B,14,2.98,5.97,0,5.97,27,0,2
PRO_AVO_293,Avocados,Fruits,Cloudy,Spring,2023-05-21,2023-05-29,87,B,5,4.6,7.52,0,7.52,61,26,10
PRO_BAN_179,Bananas,Fruits,Rainy,Spring,2023-11-03,2023-11-13,359,C,9,0.79,1.32,0.19,1.07,359,0,34
PRO_AVO_230,Avocados,Fruits,Rainy,Spring,2023-11-23,2023-11-28,221,B,2,3.79,5.71,0.24,4.34,147,74,50
PRO_TOM_776,Tomatoes,Fruits,Sunny,Spring,2023-08-20,2023-08-31,194,A,10,1.2,1.77,0,1.77,194,0,32
PRO_AVO_119,Avocados,Fruits,Rainy,Spring,2023-10-01,2023-10-05,466,A,2,2.91,4.35,0,4.35,459,7,181
PRO_BER_447,Berries,Fruits,Rainy,Spring,2024-08-18,2024-08-21,332,C,2,0.94,1.94,0.21,1.53,332,0,244
PRO_BER_180,Berries,Fruits,Rainy,Spring,2023-04-06,2023-04-19,115,B,12,3.5,5.79,0,5.79,58,57,5
PRO_APP_265,Apples,Fruits,Cloudy,Spring,2024-03-16,2024-03-30,351,B,13,5.27,7.66,0,7.66,245,106,37
PRO_BAN_173,Bananas,Fruits,Cloudy,Spring,2024-06-14,2024-06-24,437,B,9,1.71,2.69,0,2.69,305,132,54
PRO_AVO_890,Avocados,Fruits,Rainy,Spring,2024-09-16,2024-09-21,330,A,3,4.07,6.77,0,6.77,182,148,77
PRO_TOM_343,Tomatoes,Fruits,Sunny,Spring,2023-02-11,2023-02-15,205,A,3,0.68,1.21,0,1.21,205,0,87
PRO_BAN_633,Bananas,Fruits,Rainy,Spring,2023-12-09,2023-12-14,443,B,2,0.97,1.85,0.29,1.31,443,0,123
PRO_TOM_701,Tomatoes,Fruits,Rainy,Spring,2024-08-01,2024-08-09,292,C,5,1.92,3.26,0.21,2.58,204,88,56
PRO_BAN_624,Bananas,Fruits,Rainy,Spring,2023-06-09,2023-06-21,416,B,9,2.7,4.69,0,4.69,383,33,44
PRO_LET_158,Lettuce,Vegetables,Rainy,Spring,2024-04-26,2024-05-07,302,B,9,1.46,2.35,0,2.35,302,0,34
PRO_BER_657,Berries,Fruits,Cloudy,Spring,2023-08-12,2023-08-25,434,B,12,0.84,1.8,0,1.8,434,0,59
PRO_AVO_162,Avocados,Fruits,Rainy,Spring,2024-03-19,2024-03-28,99,B,8,1.2,1.85,0,1.85,47,52,8
PRO_APP_367,Apples,Fruits,Rainy,Spring,2023-04-22,2023-04-27,339,C,4,0.65,1.53,0.19,1.24,339,0,100
PRO_BER_690,Berries,Fruits,Rainy,Spring,2024-08-23,2024-08-27,318,B,3,4.28,7.24,0,7.24,232,86,99
PRO_BER_669,Berries,Fruits,Rainy,Spring,2023-09-22,2023-10-10,367,A,15,3.35,6.69,0,6.69,284,83,22
PRO_GRA_646,Grapes,Fruits,Rainy,Spring,2023-08-22,2023-08-29,221,C,6,0.79,1.62,0.25,1.22,221,0,73
PRO_GRA_110,Grapes,Fruits,Cloudy,Spring,2024-06-02,2024-06-07,337,A,5,2.03,2.99,0,2.99,337,0,138
PRO_AVO_195,Avocados,Fruits,Cloudy,Spring,2023-04-06,2023-04-18,132,C,10,1.77,3.12,0.19,2.53,91,41,9
PRO_LET_826,Lettuce,Vegetables,Cloudy,Spring,2024-12-20,2024-12-24,401,C,4,3.09,5,0.18,4.1,280,121,79
PRO_BER_330,Berries,Fruits,Sunny,Spring,2023-10-02,2023-10-04,340,B,2,1.92,4.12,0,4.12,271,69,129
PRO_APP_166,Apples,Fruits,Rainy,Spring,2023-09-25,2023-09-28,463,A,3,1.81,3.74,0,3.74,383,80,172
PRO_BER_720,Berries,Fruits,Rainy,Spring,2023-03-31,2023-04-12,82,B,9,2.96,5.61,0,5.61,56,26,6
PRO_BER_961,Berries,Fruits,Rainy,Spring,2024-06-20,2024-07-04,346,B,13,4.24,7.08,0,7.08,346,0,36
PRO_BAN_231,Bananas,Fruits,Rainy,Spring,2023-10-04,2023-10-21,118,A,15,2.85,6.16,0,6.16,100,18,9
PRO_LET_927,Lettuce,Vegetables,Rainy,Spring,2023-12-23,2024-01-03,80,B,11,3.24,6.16,0,6.16,80,0,15
PRO_BAN_817,Bananas,Fruits,Sunny,Spring,2023-12-10,2023-12-23,357,C,11,1.31,1.93,0.24,1.47,357,0,29
PRO_LET_693,Lettuce,Vegetables,Cloudy,Spring,2024-07-25,2024-08-09,152,B,13,2.39,5.21,0,5.21,152,0,26
PRO_BER_207,Berries,Fruits,Cloudy,Spring,2024-11-21,2024-11-28,60,A,6,2.88,4.6,0,4.6,30,30,5
PRO_TOM_256,Tomatoes,Fruits,Cloudy,Spring,2023-08-30,2023-09-08,407,A,8,1.11,2.75,0,2.75,407,0,72
PRO_LET_908,Lettuce,Vegetables,Cloudy,Spring,2023-06-12,2023-06-24,40,A,12,0.94,1.8,0,1.8,40,0,4
PRO_TOM_232,Tomatoes,Fruits,Sunny,Spring,2024-07-28,2024-08-05,284,B,6,3.46,6.4,0,6.4,284,0,87
PRO_TOM_530,Tomatoes,Fruits,Sunny,Spring,2023-09-15,2023-09-29,101,A,14,0.56,1.31,0,1.31,101,0,9
PRO_APP_732,Apples,Fruits,Sunny,Spring,2024-04-11,2024-04-23,109,B,9,5.02,7.36,0,7.36,109,0,10
